vpdmfId	viewType	locked	vpdmfLabel	vpdmfUri	namespace	thumbnail	indexTuple
6061	.Journal.%	\N	Ont Dent.	\N	\N	\N	Ont Dent.
6062	.Journal.%	\N	Ontogenez.	\N	\N	\N	Ontogenez.
6063	.Journal.%	\N	Ophthalmic Surg.	\N	\N	\N	Ophthalmic Surg.
6064	.Journal.%	\N	Ophthalmic Semin.	\N	\N	\N	Ophthalmic Semin.
6065	.Journal.%	\N	Ophthalmic Res..	\N	\N	\N	Ophthalmic Res..
6066	.Journal.%	\N	Ophthalmologica.	\N	\N	\N	Ophthalmologica.
6067	.Journal.%	\N	Ganka.	\N	\N	\N	Ganka.
6068	.Journal.%	\N	Ophthalmic Paediatr Genet.	\N	\N	\N	Ophthalmic Paediatr Genet.
6069	.Journal.%	\N	Optom Vis Sci.	\N	\N	\N	Optom Vis Sci.
6070	.Journal.%	\N	Opt Acta (Lond).	\N	\N	\N	Opt Acta (Lond).
6071	.Journal.%	\N	OR Tech.	\N	\N	\N	OR Tech.
6072	.Journal.%	\N	Oral Health.	\N	\N	\N	Oral Health.
6073	.Journal.%	\N	Oral Hyg.	\N	\N	\N	Oral Hyg.
6074	.Journal.%	\N	Oral Implantol.	\N	\N	\N	Oral Implantol.
6075	.Journal.%	\N	Oral Sci Rev.	\N	\N	\N	Oral Sci Rev.
6076	.Journal.%	\N	Oral Surg. Oral Med. Oral Pathol..	\N	\N	\N	Oral Surg. Oral Med. Oral Pathol..
6077	.Journal.%	\N	Orange Cty Dent Soc Bull.	\N	\N	\N	Orange Cty Dent Soc Bull.
6078	.Journal.%	\N	Ordre Natl Chir Dent Cons Natl Bull Off.	\N	\N	\N	Ordre Natl Chir Dent Cons Natl Bull Off.
6079	.Journal.%	\N	Oreg Nurse.	\N	\N	\N	Oreg Nurse.
6080	.Journal.%	\N	Oreg State Dent J.	\N	\N	\N	Oreg State Dent J.
6081	.Journal.%	\N	Organ Behav Hum Perform.	\N	\N	\N	Organ Behav Hum Perform.
6082	.Journal.%	\N	Orig. Life.	\N	\N	\N	Orig. Life.
6083	.Journal.%	\N	Orig Life Evol Biosph.	\N	\N	\N	Orig Life Evol Biosph.
6084	.Journal.%	\N	Orizz Ortop Odie Riabil.	\N	\N	\N	Orizz Ortop Odie Riabil.
6085	.Journal.%	\N	Oper Res.	\N	\N	\N	Oper Res.
6086	.Journal.%	\N	ORL J. Otorhinolaryngol. Relat. Spec..	\N	\N	\N	ORL J. Otorhinolaryngol. Relat. Spec..
6087	.Journal.%	\N	Orthod Fr.	\N	\N	\N	Orthod Fr.
6088	.Journal.%	\N	Orthodontist.	\N	\N	\N	Orthodontist.
6089	.Journal.%	\N	Orthop. Clin. North Am..	\N	\N	\N	Orthop. Clin. North Am..
6090	.Journal.%	\N	Seikei Geka.	\N	\N	\N	Seikei Geka.
6091	.Journal.%	\N	QRB Qual Rev Bull.	\N	\N	\N	QRB Qual Rev Bull.
6092	.Journal.%	\N	Ortodoncia.	\N	\N	\N	Ortodoncia.
6093	.Journal.%	\N	Ortodontia.	\N	\N	\N	Ortodontia.
6094	.Journal.%	\N	Ortop Maxilar.	\N	\N	\N	Ortop Maxilar.
6095	.Journal.%	\N	Ortop Travmatol Protez.	\N	\N	\N	Ortop Travmatol Protez.
6096	.Journal.%	\N	Orv Hetil.	\N	\N	\N	Orv Hetil.
6097	.Journal.%	\N	Osaka City Med J.	\N	\N	\N	Osaka City Med J.
6098	.Journal.%	\N	Osp Ital Chir.	\N	\N	\N	Osp Ital Chir.
6099	.Journal.%	\N	Odontol Clin.	\N	\N	\N	Odontol Clin.
6100	.Journal.%	\N	Osp Maggiore.	\N	\N	\N	Osp Maggiore.
6101	.Journal.%	\N	Osp Psichiatr.	\N	\N	\N	Osp Psichiatr.
6102	.Journal.%	\N	Osterr Dent Z.	\N	\N	\N	Osterr Dent Z.
6103	.Journal.%	\N	Osterr Hebammenztg.	\N	\N	\N	Osterr Hebammenztg.
6104	.Journal.%	\N	Osterr Krankenpflegez.	\N	\N	\N	Osterr Krankenpflegez.
6105	.Journal.%	\N	Osterr Schwesternztg.	\N	\N	\N	Osterr Schwesternztg.
6106	.Journal.%	\N	Orthopade.	\N	\N	\N	Orthopade.
6107	.Journal.%	\N	Osterr Z Erforsch Bekampf Krebskr.	\N	\N	\N	Osterr Z Erforsch Bekampf Krebskr.
6108	.Journal.%	\N	Osterr Z Stomatol.	\N	\N	\N	Osterr Z Stomatol.
6109	.Journal.%	\N	Osterr Zahntech Handwerk.	\N	\N	\N	Osterr Zahntech Handwerk.
6110	.Journal.%	\N	Osterr Zahnarzteztg.	\N	\N	\N	Osterr Zahnarzteztg.
6111	.Journal.%	\N	Otolaryngol. Clin. North Am..	\N	\N	\N	Otolaryngol. Clin. North Am..
6112	.Journal.%	\N	Otolaryngology.	\N	\N	\N	Otolaryngology.
6113	.Journal.%	\N	Otolaryngol Pol.	\N	\N	\N	Otolaryngol Pol.
6114	.Journal.%	\N	Otolaryngol. Head Neck Surg..	\N	\N	\N	Otolaryngol. Head Neck Surg..
6115	.Journal.%	\N	Otolaryngol Head Neck Surg.	\N	\N	\N	Otolaryngol Head Neck Surg.
6116	.Journal.%	\N	Oncogene.	\N	\N	\N	Oncogene.
6117	.Journal.%	\N	Oncogene Res..	\N	\N	\N	Oncogene Res..
6118	.Journal.%	\N	Jibiinkoka.	\N	\N	\N	Jibiinkoka.
6119	.Journal.%	\N	Ophthalmic Physiol Opt.	\N	\N	\N	Ophthalmic Physiol Opt.
6120	.Journal.%	\N	Otorinolaringol Ital.	\N	\N	\N	Otorinolaringol Ital.
6121	.Journal.%	\N	ONS News.	\N	\N	\N	ONS News.
6122	.Journal.%	\N	Osteopath Hosp Leadersh.	\N	\N	\N	Osteopath Hosp Leadersh.
6123	.Journal.%	\N	Otorinolaringologie.	\N	\N	\N	Otorinolaringologie.
6124	.Journal.%	\N	Outlook Bull South Dent Soc N J.	\N	\N	\N	Outlook Bull South Dent Soc N J.
6125	.Journal.%	\N	Oxf Rev Reprod Biol.	\N	\N	\N	Oxf Rev Reprod Biol.
6126	.Journal.%	\N	Pa Dent J (Harrisb).	\N	\N	\N	Pa Dent J (Harrisb).
6127	.Journal.%	\N	Pa Med.	\N	\N	\N	Pa Med.
6128	.Journal.%	\N	Pa Nurse.	\N	\N	\N	Pa Nurse.
6129	.Journal.%	\N	Pac Med Surg.	\N	\N	\N	Pac Med Surg.
6130	.Journal.%	\N	Padiatr Grenzgeb.	\N	\N	\N	Padiatr Grenzgeb.
6131	.Journal.%	\N	Paediatr Indones.	\N	\N	\N	Paediatr Indones.
6132	.Journal.%	\N	Paediatrician.	\N	\N	\N	Paediatrician.
6133	.Journal.%	\N	Padiatr Padol.	\N	\N	\N	Padiatr Padol.
6134	.Journal.%	\N	Padiatr Padol Suppl.	\N	\N	\N	Padiatr Padol Suppl.
6135	.Journal.%	\N	Paediatr Univ Tokyo.	\N	\N	\N	Paediatr Univ Tokyo.
6136	.Journal.%	\N	Pahlavi Med J.	\N	\N	\N	Pahlavi Med J.
6137	.Journal.%	\N	Pain.	\N	\N	\N	Pain.
6138	.Journal.%	\N	Pain Suppl.	\N	\N	\N	Pain Suppl.
6139	.Journal.%	\N	Ophtalmologie.	\N	\N	\N	Ophtalmologie.
6140	.Journal.%	\N	Pak Dent Rev.	\N	\N	\N	Pak Dent Rev.
6141	.Journal.%	\N	Odontol Postgrado.	\N	\N	\N	Odontol Postgrado.
6142	.Journal.%	\N	Pak Nurs Health Rev.	\N	\N	\N	Pak Nurs Health Rev.
6143	.Journal.%	\N	Panminerva Med.	\N	\N	\N	Panminerva Med.
6144	.Journal.%	\N	Pap Natl Conf Prof Nurses Physicians.	\N	\N	\N	Pap Natl Conf Prof Nurses Physicians.
6145	.Journal.%	\N	Paraplegia.	\N	\N	\N	Paraplegia.
6146	.Journal.%	\N	Parasite Immunol..	\N	\N	\N	Parasite Immunol..
6147	.Journal.%	\N	Parasitology.	\N	\N	\N	Parasitology.
6148	.Journal.%	\N	Parassitologia.	\N	\N	\N	Parassitologia.
6149	.Journal.%	\N	Parodontol Stomatol (Nuova).	\N	\N	\N	Parodontol Stomatol (Nuova).
6150	.Journal.%	\N	Oral Microbiol. Immunol..	\N	\N	\N	Oral Microbiol. Immunol..
6151	.Journal.%	\N	Parazitologia.	\N	\N	\N	Parazitologia.
6152	.Journal.%	\N	Parking.	\N	\N	\N	Parking.
6153	.Journal.%	\N	Parodontol Acad Rev.	\N	\N	\N	Parodontol Acad Rev.
6154	.Journal.%	\N	Parodontologie v2.	\N	\N	\N	Parodontologie v2.
6155	.Journal.%	\N	ORNL-NSIC Rep.	\N	\N	\N	ORNL-NSIC Rep.
6156	.Journal.%	\N	Orthop Nurs v2.	\N	\N	\N	Orthop Nurs v2.
6157	.Journal.%	\N	Paroi Arterielle.	\N	\N	\N	Paroi Arterielle.
6158	.Journal.%	\N	ORNL-TM Rep.	\N	\N	\N	ORNL-TM Rep.
6159	.Journal.%	\N	Orthop Rev.	\N	\N	\N	Orthop Rev.
6160	.Journal.%	\N	Orthod Rev.	\N	\N	\N	Orthod Rev.
6161	.Journal.%	\N	Pathobiol Annu.	\N	\N	\N	Pathobiol Annu.
6162	.Journal.%	\N	Paramed Int.	\N	\N	\N	Paramed Int.
6163	.Journal.%	\N	ORNL.	\N	\N	\N	ORNL.
6164	.Journal.%	\N	Pathol Annu.	\N	\N	\N	Pathol Annu.
6165	.Journal.%	\N	PAS Rep.	\N	\N	\N	PAS Rep.
6166	.Journal.%	\N	Pathol. Biol..	\N	\N	\N	Pathol. Biol..
6167	.Journal.%	\N	Pathol Eur.	\N	\N	\N	Pathol Eur.
6168	.Journal.%	\N	Pathol Microbiol (Basel).	\N	\N	\N	Pathol Microbiol (Basel).
6169	.Journal.%	\N	Pathol Vet.	\N	\N	\N	Pathol Vet.
6170	.Journal.%	\N	Pathologica.	\N	\N	\N	Pathologica.
6171	.Journal.%	\N	Pathology.	\N	\N	\N	Pathology.
6172	.Journal.%	\N	New Dent.	\N	\N	\N	New Dent.
6173	.Journal.%	\N	Patient Acc.	\N	\N	\N	Patient Acc.
6174	.Journal.%	\N	Patol Fiziol Eksp Ter.	\N	\N	\N	Patol Fiziol Eksp Ter.
6175	.Journal.%	\N	Patol Pol.	\N	\N	\N	Patol Pol.
6176	.Journal.%	\N	Pavlov J Biol Sci.	\N	\N	\N	Pavlov J Biol Sci.
6177	.Journal.%	\N	Pract Dent Monogr.	\N	\N	\N	Pract Dent Monogr.
6178	.Journal.%	\N	PDM.	\N	\N	\N	PDM.
6179	.Journal.%	\N	Acta Hosp.	\N	\N	\N	Acta Hosp.
6180	.Journal.%	\N	Pediatr Akus Ginekol.	\N	\N	\N	Pediatr Akus Ginekol.
6181	.Journal.%	\N	Pediatr Ann.	\N	\N	\N	Pediatr Ann.
6182	.Journal.%	\N	Pediatr. Clin. North Am..	\N	\N	\N	Pediatr. Clin. North Am..
6183	.Journal.%	\N	Pediatr Nurs.	\N	\N	\N	Pediatr Nurs.
6184	.Journal.%	\N	Pediatr Panam v2.	\N	\N	\N	Pediatr Panam v2.
6185	.Journal.%	\N	Pediatr Pol.	\N	\N	\N	Pediatr Pol.
6186	.Journal.%	\N	Pediatr Prat.	\N	\N	\N	Pediatr Prat.
6187	.Journal.%	\N	Pediatr Pharmacol (New York).	\N	\N	\N	Pediatr Pharmacol (New York).
6188	.Journal.%	\N	Pediatr. Pulmonol..	\N	\N	\N	Pediatr. Pulmonol..
6189	.Journal.%	\N	Pediatr Radiol.	\N	\N	\N	Pediatr Radiol.
6190	.Journal.%	\N	Pediatr. Res..	\N	\N	\N	Pediatr. Res..
6191	.Journal.%	\N	Pediatria (Bucur).	\N	\N	\N	Pediatria (Bucur).
6192	.Journal.%	\N	Pediatria (Napoli).	\N	\N	\N	Pediatria (Napoli).
6193	.Journal.%	\N	Pediatria (Santiago).	\N	\N	\N	Pediatria (Santiago).
6194	.Journal.%	\N	Pediatr. Infect. Dis. J..	\N	\N	\N	Pediatr. Infect. Dis. J..
6195	.Journal.%	\N	Pediatrics.	\N	\N	\N	Pediatrics.
6196	.Journal.%	\N	Acta Med Hung.	\N	\N	\N	Acta Med Hung.
6197	.Journal.%	\N	Pediatrie.	\N	\N	\N	Pediatrie.
6198	.Journal.%	\N	Pediatriia.	\N	\N	\N	Pediatriia.
6199	.Journal.%	\N	Pedod Fr.	\N	\N	\N	Pedod Fr.
6200	.Journal.%	\N	Pelican News.	\N	\N	\N	Pelican News.
6201	.Journal.%	\N	Penn Dent J (Phila).	\N	\N	\N	Penn Dent J (Phila).
6202	.Journal.%	\N	Percept Mot Skills.	\N	\N	\N	Percept Mot Skills.
6203	.Journal.%	\N	Perception.	\N	\N	\N	Perception.
6204	.Journal.%	\N	Periodontal Abstr.	\N	\N	\N	Periodontal Abstr.
6205	.Journal.%	\N	Percept Psychophys.	\N	\N	\N	Percept Psychophys.
6206	.Journal.%	\N	Periodontics.	\N	\N	\N	Periodontics.
6207	.Journal.%	\N	Perspectivas.	\N	\N	\N	Perspectivas.
6208	.Journal.%	\N	Perspect Medicaid Manage.	\N	\N	\N	Perspect Medicaid Manage.
6209	.Journal.%	\N	Perspect Medicaid Medicare Manage.	\N	\N	\N	Perspect Medicaid Medicare Manage.
6210	.Journal.%	\N	Perspect. Biol. Med..	\N	\N	\N	Perspect. Biol. Med..
6211	.Journal.%	\N	Perspect Nephrol Hypertens.	\N	\N	\N	Perspect Nephrol Hypertens.
6212	.Journal.%	\N	Perspect Pediatr Pathol.	\N	\N	\N	Perspect Pediatr Pathol.
6213	.Journal.%	\N	Perspect Psychiatr Care.	\N	\N	\N	Perspect Psychiatr Care.
6214	.Journal.%	\N	Pestic Monit J.	\N	\N	\N	Pestic Monit J.
6215	.Journal.%	\N	Pharm Weekbl Sci.	\N	\N	\N	Pharm Weekbl Sci.
6216	.Journal.%	\N	Pflugers Arch..	\N	\N	\N	Pflugers Arch..
6217	.Journal.%	\N	Physiol Teach.	\N	\N	\N	Physiol Teach.
6218	.Journal.%	\N	Prosthet Orthot Int.	\N	\N	\N	Prosthet Orthot Int.
6219	.Journal.%	\N	Pflugers Arch Gesamte Physiol Menschen Tiere.	\N	\N	\N	Pflugers Arch Gesamte Physiol Menschen Tiere.
6220	.Journal.%	\N	Prostaglandins Leukot Med.	\N	\N	\N	Prostaglandins Leukot Med.
6221	.Journal.%	\N	Prostaglandins Leukot. Essent. Fatty Acids.	\N	\N	\N	Prostaglandins Leukot. Essent. Fatty Acids.
6222	.Journal.%	\N	Pharm Acta Helv.	\N	\N	\N	Pharm Acta Helv.
6223	.Journal.%	\N	Pharm Prax.	\N	\N	\N	Pharm Prax.
6224	.Journal.%	\N	Pharm Unserer Zeit.	\N	\N	\N	Pharm Unserer Zeit.
6225	.Journal.%	\N	Pharm Weekbl.	\N	\N	\N	Pharm Weekbl.
6226	.Journal.%	\N	Pharmatherapeutica.	\N	\N	\N	Pharmatherapeutica.
6227	.Journal.%	\N	Pharm Zentralhalle Dtschl.	\N	\N	\N	Pharm Zentralhalle Dtschl.
6228	.Journal.%	\N	Pharmacol. Biochem. Behav..	\N	\N	\N	Pharmacol. Biochem. Behav..
6229	.Journal.%	\N	Pharmacol Physicians.	\N	\N	\N	Pharmacol Physicians.
6230	.Journal.%	\N	Pharmacol Res Commun.	\N	\N	\N	Pharmacol Res Commun.
6231	.Journal.%	\N	Pharmacol. Rev..	\N	\N	\N	Pharmacol. Rev..
6232	.Journal.%	\N	Pharmacol Ther B.	\N	\N	\N	Pharmacol Ther B.
6233	.Journal.%	\N	Pharmacol Ther Dent.	\N	\N	\N	Pharmacol Ther Dent.
6234	.Journal.%	\N	Pharmacology.	\N	\N	\N	Pharmacology.
6235	.Journal.%	\N	Pharmacol. Ther..	\N	\N	\N	Pharmacol. Ther..
6236	.Journal.%	\N	Pharmakopsychiatr Neuropsychopharmakol.	\N	\N	\N	Pharmakopsychiatr Neuropsychopharmakol.
6237	.Journal.%	\N	Pharmakotherapia.	\N	\N	\N	Pharmakotherapia.
6238	.Journal.%	\N	Pharmacopsychiatria.	\N	\N	\N	Pharmacopsychiatria.
6239	.Journal.%	\N	Pharos Alpha Omega Alpha Honor Med Soc.	\N	\N	\N	Pharos Alpha Omega Alpha Honor Med Soc.
6240	.Journal.%	\N	Pharmacopsychiatry.	\N	\N	\N	Pharmacopsychiatry.
6241	.Journal.%	\N	Pharmazie.	\N	\N	\N	Pharmazie.
6242	.Journal.%	\N	Philipp J Nurs.	\N	\N	\N	Philipp J Nurs.
6243	.Journal.%	\N	Philipp J Surg Surg Spec.	\N	\N	\N	Philipp J Surg Surg Spec.
6244	.Journal.%	\N	Phlebologie.	\N	\N	\N	Phlebologie.
6245	.Journal.%	\N	Phonetica.	\N	\N	\N	Phonetica.
6246	.Journal.%	\N	Physician Assist v2.	\N	\N	\N	Physician Assist v2.
6247	.Journal.%	\N	Photochem. Photobiol..	\N	\N	\N	Photochem. Photobiol..
6248	.Journal.%	\N	Photophysiology.	\N	\N	\N	Photophysiology.
6249	.Journal.%	\N	Phys Med Biol.	\N	\N	\N	Phys Med Biol.
6250	.Journal.%	\N	Physician Assist.	\N	\N	\N	Physician Assist.
6251	.Journal.%	\N	Phys Ther.	\N	\N	\N	Phys Ther.
6252	.Journal.%	\N	Physiol. Behav..	\N	\N	\N	Physiol. Behav..
6253	.Journal.%	\N	Physiol Bohemoslov.	\N	\N	\N	Physiol Bohemoslov.
6254	.Journal.%	\N	Physicians Manage.	\N	\N	\N	Physicians Manage.
6255	.Journal.%	\N	Physiol. Chem. Phys..	\N	\N	\N	Physiol. Chem. Phys..
6256	.Journal.%	\N	Physiol Chem Phys Med NMR.	\N	\N	\N	Physiol Chem Phys Med NMR.
6257	.Journal.%	\N	Physiol Pharmacol Physicians.	\N	\N	\N	Physiol Pharmacol Physicians.
6258	.Journal.%	\N	Pharm Manage Comb Am J Pharm.	\N	\N	\N	Pharm Manage Comb Am J Pharm.
6259	.Journal.%	\N	Physiol. Rev..	\N	\N	\N	Physiol. Rev..
6260	.Journal.%	\N	Physiologie.	\N	\N	\N	Physiologie.
6261	.Journal.%	\N	Physiologist.	\N	\N	\N	Physiologist.
6262	.Journal.%	\N	Physiotherapy.	\N	\N	\N	Physiotherapy.
6263	.Journal.%	\N	Phytopathology.	\N	\N	\N	Phytopathology.
6264	.Journal.%	\N	Pieleg Polozna.	\N	\N	\N	Pieleg Polozna.
6265	.Journal.%	\N	Plast Surg Nurs.	\N	\N	\N	Plast Surg Nurs.
6266	.Journal.%	\N	Plasmid.	\N	\N	\N	Plasmid.
6267	.Journal.%	\N	Prostaglandins Med.	\N	\N	\N	Prostaglandins Med.
6268	.Journal.%	\N	Plant Physiol..	\N	\N	\N	Plant Physiol..
6269	.Journal.%	\N	Prim. Care.	\N	\N	\N	Prim. Care.
6270	.Journal.%	\N	Planta Med..	\N	\N	\N	Planta Med..
6271	.Journal.%	\N	Policy Anal.	\N	\N	\N	Policy Anal.
6272	.Journal.%	\N	Plast. Reconstr. Surg..	\N	\N	\N	Plast. Reconstr. Surg..
6273	.Journal.%	\N	Plucne Bolesti.	\N	\N	\N	Plucne Bolesti.
6274	.Journal.%	\N	Plucne Bolesti Tuberk.	\N	\N	\N	Plucne Bolesti Tuberk.
6275	.Journal.%	\N	Plugger.	\N	\N	\N	Plugger.
6276	.Journal.%	\N	Pride Inst J Long Term Home Health Care.	\N	\N	\N	Pride Inst J Long Term Home Health Care.
6277	.Journal.%	\N	Paediatr Perinat Epidemiol.	\N	\N	\N	Paediatr Perinat Epidemiol.
6278	.Journal.%	\N	Perspect Accredit.	\N	\N	\N	Perspect Accredit.
6279	.Journal.%	\N	Pediatr Cardiol.	\N	\N	\N	Pediatr Cardiol.
6280	.Journal.%	\N	Pediatr Infect Dis.	\N	\N	\N	Pediatr Infect Dis.
6281	.Journal.%	\N	Peptides.	\N	\N	\N	Peptides.
6282	.Journal.%	\N	Prev Hum Serv.	\N	\N	\N	Prev Hum Serv.
6283	.Journal.%	\N	Pers Adm.	\N	\N	\N	Pers Adm.
6284	.Journal.%	\N	Oper Res Q.	\N	\N	\N	Oper Res Q.
6285	.Journal.%	\N	Pacing Clin Electrophysiol.	\N	\N	\N	Pacing Clin Electrophysiol.
6286	.Journal.%	\N	PA J.	\N	\N	\N	PA J.
6287	.Journal.%	\N	Oncol Nurs Forum.	\N	\N	\N	Oncol Nurs Forum.
6288	.Journal.%	\N	Oper Dent.	\N	\N	\N	Oper Dent.
6289	.Journal.%	\N	Pneumonol Pol.	\N	\N	\N	Pneumonol Pol.
6290	.Journal.%	\N	Pathologist.	\N	\N	\N	Pathologist.
6291	.Journal.%	\N	Pneumonologie.	\N	\N	\N	Pneumonologie.
6292	.Journal.%	\N	Patient Educ Newsl.	\N	\N	\N	Patient Educ Newsl.
6293	.Journal.%	\N	Oncodev. Biol. Med..	\N	\N	\N	Oncodev. Biol. Med..
6294	.Journal.%	\N	Patient Care.	\N	\N	\N	Patient Care.
6295	.Journal.%	\N	Patient Couns Health Educ.	\N	\N	\N	Patient Couns Health Educ.
6296	.Journal.%	\N	Pediatr Dent.	\N	\N	\N	Pediatr Dent.
6297	.Journal.%	\N	Orthop Nurs.	\N	\N	\N	Orthop Nurs.
6298	.Journal.%	\N	Personnel.	\N	\N	\N	Personnel.
6299	.Journal.%	\N	Pediatr Med Chir.	\N	\N	\N	Pediatr Med Chir.
6300	.Journal.%	\N	Pharmacotherapy.	\N	\N	\N	Pharmacotherapy.
6301	.Journal.%	\N	Omvardaren.	\N	\N	\N	Omvardaren.
6302	.Journal.%	\N	Paedovita.	\N	\N	\N	Paedovita.
6303	.Journal.%	\N	Pediatr Emerg Care.	\N	\N	\N	Pediatr Emerg Care.
6304	.Journal.%	\N	Pol. Arch. Med. Wewn..	\N	\N	\N	Pol. Arch. Med. Wewn..
6305	.Journal.%	\N	Pers J.	\N	\N	\N	Pers J.
6306	.Journal.%	\N	Pol Arch Weter.	\N	\N	\N	Pol Arch Weter.
6307	.Journal.%	\N	Pol J Pharmacol Pharm.	\N	\N	\N	Pol J Pharmacol Pharm.
6308	.Journal.%	\N	Pol Med J.	\N	\N	\N	Pol Med J.
6309	.Journal.%	\N	Orale Implantol.	\N	\N	\N	Orale Implantol.
6310	.Journal.%	\N	Pol Med Sci Hist Bull.	\N	\N	\N	Pol Med Sci Hist Bull.
6311	.Journal.%	\N	Prostate.	\N	\N	\N	Prostate.
6312	.Journal.%	\N	Prog Arch.	\N	\N	\N	Prog Arch.
6313	.Journal.%	\N	Pol Przegl Chir.	\N	\N	\N	Pol Przegl Chir.
6314	.Journal.%	\N	Nurs Law Ethics.	\N	\N	\N	Nurs Law Ethics.
6315	.Journal.%	\N	Photodermatol.	\N	\N	\N	Photodermatol.
6316	.Journal.%	\N	Pol Przegl Radiol.	\N	\N	\N	Pol Przegl Radiol.
6317	.Journal.%	\N	Pol Przegl Radiol Med Nukl.	\N	\N	\N	Pol Przegl Radiol Med Nukl.
6318	.Journal.%	\N	Prog Behav Modif.	\N	\N	\N	Prog Behav Modif.
6319	.Journal.%	\N	Psychiatr. Clin. North Am..	\N	\N	\N	Psychiatr. Clin. North Am..
6320	.Journal.%	\N	Pharm Times.	\N	\N	\N	Pharm Times.
6321	.Journal.%	\N	Physician Exec.	\N	\N	\N	Physician Exec.
6322	.Journal.%	\N	Proc Br Soc Dent Maxillofac Radiol.	\N	\N	\N	Proc Br Soc Dent Maxillofac Radiol.
6323	.Journal.%	\N	Pol Tyg Lek.	\N	\N	\N	Pol Tyg Lek.
6324	.Journal.%	\N	Pathol. Res. Pract..	\N	\N	\N	Pathol. Res. Pract..
6325	.Journal.%	\N	Policlinico Chir.	\N	\N	\N	Policlinico Chir.
6326	.Journal.%	\N	Odontologia.	\N	\N	\N	Odontologia.
6327	.Journal.%	\N	Odontostomatol Trop.	\N	\N	\N	Odontostomatol Trop.
6328	.Journal.%	\N	Organ Behav Hum Decis Process.	\N	\N	\N	Organ Behav Hum Decis Process.
6329	.Journal.%	\N	Orthopedics.	\N	\N	\N	Orthopedics.
6330	.Journal.%	\N	Policlinico Med.	\N	\N	\N	Policlinico Med.
6331	.Journal.%	\N	Physiother Can.	\N	\N	\N	Physiother Can.
6332	.Journal.%	\N	PCR Rep.	\N	\N	\N	PCR Rep.
6333	.Journal.%	\N	Policlinico Prat.	\N	\N	\N	Policlinico Prat.
6334	.Journal.%	\N	Popul Rep Spec Top Monogr.	\N	\N	\N	Popul Rep Spec Top Monogr.
6335	.Journal.%	\N	Polim Med.	\N	\N	\N	Polim Med.
6336	.Journal.%	\N	Popul Rep L.	\N	\N	\N	Popul Rep L.
6337	.Journal.%	\N	Postepy Biochem..	\N	\N	\N	Postepy Biochem..
6338	.Journal.%	\N	Prev Assist Dent.	\N	\N	\N	Prev Assist Dent.
6339	.Journal.%	\N	Patient Educ Couns.	\N	\N	\N	Patient Educ Couns.
6340	.Journal.%	\N	Pediatr Dermatol.	\N	\N	\N	Pediatr Dermatol.
6341	.Journal.%	\N	Pediatr Pathol.	\N	\N	\N	Pediatr Pathol.
6342	.Journal.%	\N	Pediatr Neurosci.	\N	\N	\N	Pediatr Neurosci.
6343	.Journal.%	\N	Pediatr Rev.	\N	\N	\N	Pediatr Rev.
6344	.Journal.%	\N	Pediatrician.	\N	\N	\N	Pediatrician.
6345	.Journal.%	\N	Postepy Hig Med Dosw.	\N	\N	\N	Postepy Hig Med Dosw.
6346	.Journal.%	\N	Postgrad Med.	\N	\N	\N	Postgrad Med.
6347	.Journal.%	\N	Postgrad Med J.	\N	\N	\N	Postgrad Med J.
6348	.Journal.%	\N	Poult. Sci..	\N	\N	\N	Poult. Sci..
6349	.Journal.%	\N	Poumon Coeur.	\N	\N	\N	Poumon Coeur.
6350	.Journal.%	\N	P R Enferm.	\N	\N	\N	P R Enferm.
6351	.Journal.%	\N	Prac Lek.	\N	\N	\N	Prac Lek.
6352	.Journal.%	\N	Pain Headache.	\N	\N	\N	Pain Headache.
6353	.Journal.%	\N	Pharmacol. Res..	\N	\N	\N	Pharmacol. Res..
6354	.Journal.%	\N	Pract Otorhinolaryngol (Basel).	\N	\N	\N	Pract Otorhinolaryngol (Basel).
6355	.Journal.%	\N	Pract Dig.	\N	\N	\N	Pract Dig.
6356	.Journal.%	\N	Hotetsu Rinsho.	\N	\N	\N	Hotetsu Rinsho.
6357	.Journal.%	\N	Profiles Healthc Mark.	\N	\N	\N	Profiles Healthc Mark.
6358	.Journal.%	\N	Public Health Nurs v2.	\N	\N	\N	Public Health Nurs v2.
6359	.Journal.%	\N	Practitioner.	\N	\N	\N	Practitioner.
6360	.Journal.%	\N	Public Health Rep v2.	\N	\N	\N	Public Health Rep v2.
6361	.Journal.%	\N	Pharm. Res..	\N	\N	\N	Pharm. Res..
6362	.Journal.%	\N	Pharmacol. Toxicol..	\N	\N	\N	Pharmacol. Toxicol..
6363	.Journal.%	\N	Prairie Rose.	\N	\N	\N	Prairie Rose.
6364	.Journal.%	\N	Pract Odontol.	\N	\N	\N	Pract Odontol.
6365	.Journal.%	\N	Prakt Anaesth.	\N	\N	\N	Prakt Anaesth.
6366	.Journal.%	\N	Pigment Cell Res..	\N	\N	\N	Pigment Cell Res..
6367	.Journal.%	\N	Pathol Immunopathol Res.	\N	\N	\N	Pathol Immunopathol Res.
6368	.Journal.%	\N	Prakt Zubn Lek.	\N	\N	\N	Prakt Zubn Lek.
6369	.Journal.%	\N	Prax Kinderpsychol Kinderpsychiatr Beih.	\N	\N	\N	Prax Kinderpsychol Kinderpsychiatr Beih.
6370	.Journal.%	\N	Prax Kinderpsychol Kinderpsychiatr.	\N	\N	\N	Prax Kinderpsychol Kinderpsychiatr.
