bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
4566	.Journal.%	\N	J Biomed Mater Res.	\N	\N
4567	.Journal.%	\N	J Biosoc Sci.	\N	\N
4568	.Journal.%	\N	J Biosoc Sci Suppl.	\N	\N
4569	.Journal.%	\N	J Bone Joint Surg Am.	\N	\N
4570	.Journal.%	\N	J Bone Joint Surg Br.	\N	\N
4571	.Journal.%	\N	J Br Endod Soc.	\N	\N
4572	.Journal.%	\N	J Bras Doencas Torac.	\N	\N
4573	.Journal.%	\N	J Bus Strategy.	\N	\N
4574	.Journal.%	\N	J Cancer Res Clin Oncol.	\N	\N
4575	.Journal.%	\N	J Bras Psiquiatr.	\N	\N
4576	.Journal.%	\N	J Burn Care Rehabil.	\N	\N
4577	.Journal.%	\N	Hosp Law Newsl.	\N	\N
4578	.Journal.%	\N	J Calif Dent Assoc.	\N	\N
4579	.Journal.%	\N	J Can Assoc Radiol.	\N	\N
4580	.Journal.%	\N	J Can Dent Assoc.	\N	\N
4581	.Journal.%	\N	J Can Diet Assoc.	\N	\N
4582	.Journal.%	\N	J Cardiovasc Surg (Torino).	\N	\N
4583	.Journal.%	\N	Health Manpow Manage.	\N	\N
4584	.Journal.%	\N	Health Manage Q.	\N	\N
4585	.Journal.%	\N	J Cell Biol.	\N	\N
4586	.Journal.%	\N	J Cell Physiol.	\N	\N
4587	.Journal.%	\N	J Cell Physiol Suppl.	\N	\N
4588	.Journal.%	\N	Hand Clin.	\N	\N
4589	.Journal.%	\N	Hosp Entrep Newsl.	\N	\N
4590	.Journal.%	\N	J Cell Biochem.	\N	\N
4591	.Journal.%	\N	J Cell Sci Suppl.	\N	\N
4592	.Journal.%	\N	J Cell Sci.	\N	\N
4593	.Journal.%	\N	J Cereb Blood Flow Metab.	\N	\N
4594	.Journal.%	\N	J Chem Doc.	\N	\N
4595	.Journal.%	\N	J Diabet Complications.	\N	\N
4596	.Journal.%	\N	Holist Nurs Pract.	\N	\N
4597	.Journal.%	\N	J Chem Educ.	\N	\N
4598	.Journal.%	\N	J Chem Inf Comput Sci.	\N	\N
4599	.Journal.%	\N	J Chem Phys.	\N	\N
4600	.Journal.%	\N	J Chem Soc [Perkin 1].	\N	\N
4601	.Journal.%	\N	Hosp Aviat.	\N	\N
4602	.Journal.%	\N	Hosp Mater Manage.	\N	\N
4603	.Journal.%	\N	J Child Lang.	\N	\N
4604	.Journal.%	\N	J Child Psychol Psychiatry.	\N	\N
4605	.Journal.%	\N	Book Suppl J Child Psychol Psychiatr.	\N	\N
4606	.Journal.%	\N	Health Plann Manpow Rep.	\N	\N
4607	.Journal.%	\N	Hosp Pract (Hosp Ed).	\N	\N
4608	.Journal.%	\N	J Clin Pharm Ther.	\N	\N
4609	.Journal.%	\N	J Chir (Paris).	\N	\N
4610	.Journal.%	\N	J Forensic Odontostomatol.	\N	\N
4611	.Journal.%	\N	Health Promot.	\N	\N
4612	.Journal.%	\N	Hosp Pract (Off Ed).	\N	\N
4613	.Journal.%	\N	Health Prog.	\N	\N
4614	.Journal.%	\N	Hell Period Stomat Gnathopathoprosopike Cheir.	\N	\N
4615	.Journal.%	\N	J Clin Eng.	\N	\N
4616	.Journal.%	\N	J Chromatogr.	\N	\N
4617	.Journal.%	\N	J Chromatogr Suppl.	\N	\N
4618	.Journal.%	\N	J Chromatogr Sci.	\N	\N
4619	.Journal.%	\N	J Nurs Qual Assur.	\N	\N
4620	.Journal.%	\N	J Qual Assur.	\N	\N
4621	.Journal.%	\N	J Virol Methods.	\N	\N
4622	.Journal.%	\N	J Chronic Dis.	\N	\N
4623	.Journal.%	\N	J Clin Comput.	\N	\N
4624	.Journal.%	\N	J Clin Endocrinol Metab.	\N	\N
4625	.Journal.%	\N	J Clin Immunol.	\N	\N
4626	.Journal.%	\N	Nippon Ika Daigaku Zasshi.	\N	\N
4627	.Journal.%	\N	J Craniofac Genet Dev Biol.	\N	\N
4628	.Journal.%	\N	J Clin Exp Neuropsychol.	\N	\N
4629	.Journal.%	\N	Hum Reprod.	\N	\N
4630	.Journal.%	\N	J Public Health Policy.	\N	\N
4631	.Journal.%	\N	Majallat Niqabat Attiba Alasnnan Alurduniyah.	\N	\N
4632	.Journal.%	\N	J Clin Invest.	\N	\N
4633	.Journal.%	\N	J Immunoassay.	\N	\N
4634	.Journal.%	\N	J Clin Microbiol.	\N	\N
4635	.Journal.%	\N	J Muscle Res Cell Motil.	\N	\N
4636	.Journal.%	\N	J Neuroimmunol.	\N	\N
4637	.Journal.%	\N	J Clin Neurophysiol.	\N	\N
4638	.Journal.%	\N	Hosp Strategy Rep.	\N	\N
4639	.Journal.%	\N	J Clin Orthod.	\N	\N
4640	.Journal.%	\N	J Pediatr Orthop.	\N	\N
4641	.Journal.%	\N	J Collect Negotiations Public Sect.	\N	\N
4642	.Journal.%	\N	J Clin Pathol.	\N	\N
4643	.Journal.%	\N	J Clin Pathol Suppl (R Coll Pathol).	\N	\N
4644	.Journal.%	\N	J Clin Pathol Suppl (Assoc Clin Pathol).	\N	\N
4645	.Journal.%	\N	J Clin Periodontol.	\N	\N
4646	.Journal.%	\N	J Clin Pharmacol.	\N	\N
4647	.Journal.%	\N	J Clin Pharmacol New Drugs.	\N	\N
4648	.Journal.%	\N	J Craniomaxillofac Surg.	\N	\N
4649	.Journal.%	\N	J Dev Behav Pediatr.	\N	\N
4650	.Journal.%	\N	J Craniomandib Disord.	\N	\N
4651	.Journal.%	\N	J Clin Psychol.	\N	\N
4652	.Journal.%	\N	J Behav Ther Exp Psychiatry.	\N	\N
4653	.Journal.%	\N	J Clin Stomatol Conf.	\N	\N
4654	.Journal.%	\N	Hosp Technol Ser.	\N	\N
4655	.Journal.%	\N	J Clin Hosp Pharm.	\N	\N
4656	.Journal.%	\N	J Clin Neuroophthalmol.	\N	\N
4657	.Journal.%	\N	J Clin Ultrasound.	\N	\N
4658	.Journal.%	\N	J Clin Neuropsychol.	\N	\N
4659	.Journal.%	\N	J Coll Gen Pract.	\N	\N
4660	.Journal.%	\N	J Clin Psychopharmacol.	\N	\N
4661	.Journal.%	\N	J Coll Radiol Australas.	\N	\N
4662	.Journal.%	\N	J Colloid Interface Sci.	\N	\N
4663	.Journal.%	\N	J Colo Dent Assoc.	\N	\N
4664	.Journal.%	\N	J Commun.	\N	\N
4665	.Journal.%	\N	J Commun Disord.	\N	\N
4666	.Journal.%	\N	J Community Health.	\N	\N
4667	.Journal.%	\N	J Community Psychol.	\N	\N
4668	.Journal.%	\N	J Comp Neurol.	\N	\N
4669	.Journal.%	\N	J Comp Pathol.	\N	\N
4670	.Journal.%	\N	J Compliance Health Care.	\N	\N
4671	.Journal.%	\N	J Am Acad Dermatol.	\N	\N
4672	.Journal.%	\N	J Comp Physiol Psychol.	\N	\N
4673	.Journal.%	\N	J Comp Physiol [B].	\N	\N
4674	.Journal.%	\N	J Comput Assist Tomogr.	\N	\N
4675	.Journal.%	\N	J Conn State Dent Assoc.	\N	\N
4676	.Journal.%	\N	J Consult Clin Psychol.	\N	\N
4677	.Journal.%	\N	J Consult Psychol.	\N	\N
4679	.Journal.%	\N	J Contin Educ Nurs.	\N	\N
4680	.Journal.%	\N	J Cutan Pathol.	\N	\N
4681	.Journal.%	\N	J Cyclic Nucleotide Res.	\N	\N
4682	.Journal.%	\N	J Cyclic Nucleotide Protein Phosphor Res.	\N	\N
4683	.Journal.%	\N	J Dairy Res.	\N	\N
4684	.Journal.%	\N	J Adolesc.	\N	\N
4685	.Journal.%	\N	J Dairy Sci.	\N	\N
4686	.Journal.%	\N	J Dist Columbia Dent Soc.	\N	\N
4687	.Journal.%	\N	J Dent.	\N	\N
4688	.Journal.%	\N	Health Serv Manage.	\N	\N
4689	.Journal.%	\N	J Dent Assoc S Afr.	\N	\N
4690	.Journal.%	\N	J Dent Assoc Thai.	\N	\N
4691	.Journal.%	\N	J Dent Handicap.	\N	\N
4692	.Journal.%	\N	J Dent Aux.	\N	\N
4693	.Journal.%	\N	ASDC J Dent Child.	\N	\N
4694	.Journal.%	\N	J Dent Educ.	\N	\N
4695	.Journal.%	\N	J Dermatol Surg.	\N	\N
4696	.Journal.%	\N	Koku Eisei Gakkai Zasshi.	\N	\N
4697	.Journal.%	\N	J Dent Med.	\N	\N
4698	.Journal.%	\N	J Dent Que.	\N	\N
4699	.Journal.%	\N	J Dial.	\N	\N
4700	.Journal.%	\N	J Dent Res.	\N	\N
4701	.Journal.%	\N	J Dent Sch Natl Univ Iran.	\N	\N
4702	.Journal.%	\N	J Dermatol.	\N	\N
4703	.Journal.%	\N	J Dermatol Surg Oncol.	\N	\N
4704	.Journal.%	\N	J Econ Entomol.	\N	\N
4705	.Journal.%	\N	J Educ Psychol.	\N	\N
4706	.Journal.%	\N	J Egypt Med Assoc.	\N	\N
4707	.Journal.%	\N	J Enterostomal Ther.	\N	\N
4708	.Journal.%	\N	J Epidemiol Community Health.	\N	\N
4709	.Journal.%	\N	J Egypt Public Health Assoc.	\N	\N
4710	.Journal.%	\N	J Electrocardiol.	\N	\N
4711	.Journal.%	\N	J Electron Microsc (Tokyo).	\N	\N
4712	.Journal.%	\N	J Embryol Exp Morphol.	\N	\N
4713	.Journal.%	\N	J Endocrinol.	\N	\N
4714	.Journal.%	\N	J Endod.	\N	\N
4715	.Journal.%	\N	J Environ Pathol Toxicol.	\N	\N
4716	.Journal.%	\N	J Eng Psychol.	\N	\N
4717	.Journal.%	\N	J Epidemiol Community Health.	\N	\N
4718	.Journal.%	\N	J Existent.	\N	\N
4719	.Journal.%	\N	J Exp Anal Behav.	\N	\N
4720	.Journal.%	\N	J Exp Biol.	\N	\N
4721	.Journal.%	\N	J Intern Med.	\N	\N
4722	.Journal.%	\N	J Microsurg.	\N	\N
4723	.Journal.%	\N	J Exp Child Psychol.	\N	\N
4724	.Journal.%	\N	J Exp Med.	\N	\N
4725	.Journal.%	\N	J Exp Med Sci.	\N	\N
4726	.Journal.%	\N	J Exp Psychol.	\N	\N
4727	.Journal.%	\N	J Exp Psychol Anim Behav Process.	\N	\N
4728	.Journal.%	\N	J Clin Chem Clin Biochem.	\N	\N
4729	.Journal.%	\N	J Exp Psychol Gen.	\N	\N
4730	.Journal.%	\N	J Exp Psychol Learn Mem Cogn.	\N	\N
4731	.Journal.%	\N	J Exp Psychol [Hum Learn].	\N	\N
4732	.Journal.%	\N	J Exp Psychol Hum Percept Perform.	\N	\N
4733	.Journal.%	\N	J Exp Zool.	\N	\N
4734	.Journal.%	\N	J Fam Pract.	\N	\N
4735	.Journal.%	\N	J Fla Med Assoc.	\N	\N
4736	.Journal.%	\N	J Fla State Dent Soc.	\N	\N
4737	.Journal.%	\N	J Forensic Med.	\N	\N
4738	.Journal.%	\N	J Forensic Sci.	\N	\N
4739	.Journal.%	\N	J Forensic Sci Soc.	\N	\N
4740	.Journal.%	\N	Taiwan Yi Xue Hui Za Zhi.	\N	\N
4741	.Journal.%	\N	J Fr Med Chir Thorac.	\N	\N
4742	.Journal.%	\N	J Fr Otorhinolaryngol Audiophonol Chir Maxillofac.	\N	\N
4743	.Journal.%	\N	J Ga Dent Assoc.	\N	\N
4744	.Journal.%	\N	J Gen Microbiol.	\N	\N
4745	.Journal.%	\N	J Gen Physiol.	\N	\N
4746	.Journal.%	\N	J Gen Psychol.	\N	\N
4747	.Journal.%	\N	J Gen Virol.	\N	\N
4748	.Journal.%	\N	J Genet Hum.	\N	\N
4749	.Journal.%	\N	J Healthc Mater Manage.	\N	\N
4750	.Journal.%	\N	J Med Virol.	\N	\N
4751	.Journal.%	\N	J Genet Psychol.	\N	\N
4752	.Journal.%	\N	J Health Care Mark.	\N	\N
4753	.Journal.%	\N	J Charles H. Tweed Int Found.	\N	\N
4754	.Journal.%	\N	J Child Neurol.	\N	\N
4755	.Journal.%	\N	J Geriatr Psychiatry.	\N	\N
4756	.Journal.%	\N	J Dev Physiol.	\N	\N
4757	.Journal.%	\N	J Hand Surg [Am].	\N	\N
4758	.Journal.%	\N	J Bioeth.	\N	\N
4759	.Journal.%	\N	J Craniofac Genet Dev Biol Suppl.	\N	\N
4760	.Journal.%	\N	J Environ Health.	\N	\N
4761	.Journal.%	\N	J Fr Ophtalmol.	\N	\N
4762	.Journal.%	\N	J Environ Sci Health B.	\N	\N
4763	.Journal.%	\N	J Foot Surg.	\N	\N
4764	.Journal.%	\N	Immunopharmacol Immunotoxicol.	\N	\N
4765	.Journal.%	\N	J Free Radic Biol Med.	\N	\N
4766	.Journal.%	\N	J Endocrinol Invest.	\N	\N
4767	.Journal.%	\N	J Environ Sci Health C.	\N	\N
4768	.Journal.%	\N	J Gerontol.	\N	\N
4769	.Journal.%	\N	J Dent Guid Counc Handicap.	\N	\N
4770	.Journal.%	\N	J Gerontol Nurs.	\N	\N
4771	.Journal.%	\N	Gifu Shika Gakkai Zasshi.	\N	\N
4772	.Journal.%	\N	J Gynecol Obstet Biol Reprod (Paris).	\N	\N
4773	.Journal.%	\N	J Hawaii Dent Assoc.	\N	\N
4774	.Journal.%	\N	J Hawaii State Dent Assoc.	\N	\N
4775	.Journal.%	\N	J Holist Nurs.	\N	\N
4776	.Journal.%	\N	J Diarrhoeal Dis Res.	\N	\N
4777	.Journal.%	\N	J Health Hum Behav.	\N	\N
4778	.Journal.%	\N	J Health Polit Policy Law.	\N	\N
4779	.Journal.%	\N	J Clin Gastroenterol.	\N	\N
4780	.Journal.%	\N	J Health Soc Behav.	\N	\N
4781	.Journal.%	\N	J Commun Dis.	\N	\N
4782	.Journal.%	\N	J Emerg Med.	\N	\N
4783	.Journal.%	\N	J Health Adm Educ.	\N	\N
4784	.Journal.%	\N	J Health Hosp Law.	\N	\N
4785	.Journal.%	\N	J Helminthol.	\N	\N
4786	.Journal.%	\N	J Hepatol.	\N	\N
4788	.Journal.%	\N	J Hered.	\N	\N
4789	.Journal.%	\N	Ind Health Care (Cambridge Ma).	\N	\N
4790	.Journal.%	\N	Infect Control Can.	\N	\N
4791	.Journal.%	\N	Infect Control Hosp Epidemiol.	\N	\N
4792	.Journal.%	\N	Intensive Care Nurs.	\N	\N
4793	.Journal.%	\N	Int Clin Psychopharmacol.	\N	\N
4794	.Journal.%	\N	J Hirnforsch.	\N	\N
4795	.Journal.%	\N	J Homosex.	\N	\N
4796	.Journal.%	\N	J Hosp Infect.	\N	\N
4797	.Journal.%	\N	Indiana Med.	\N	\N
4798	.Journal.%	\N	Hiroshima Daigaku Shigaku Zasshi.	\N	\N
4799	.Journal.%	\N	Infect Dis Clin North Am.	\N	\N
4800	.Journal.%	\N	J Contemp Health Law Policy.	\N	\N
4801	.Journal.%	\N	J Hist Behav Sci.	\N	\N
4802	.Journal.%	\N	J Hist Med Allied Sci.	\N	\N
4803	.Journal.%	\N	J Histochem Cytochem.	\N	\N
4804	.Journal.%	\N	Hokkaido Shika Ishikai Shi.	\N	\N
4805	.Journal.%	\N	J Hosp Dent Pract.	\N	\N
4806	.Journal.%	\N	J Houston Dist Dent Soc.	\N	\N
4807	.Journal.%	\N	J Hum Nutr.	\N	\N
4808	.Journal.%	\N	J Hum Resour.	\N	\N
4809	.Journal.%	\N	J Hum Ergol (Tokyo).	\N	\N
4810	.Journal.%	\N	J Human Stress.	\N	\N
4811	.Journal.%	\N	J Hyg (Lond).	\N	\N
4812	.Journal.%	\N	Int J Health Plann Manage.	\N	\N
4813	.Journal.%	\N	J Hyg Epidemiol Microbiol Immunol.	\N	\N
4814	.Journal.%	\N	J Hypertens.	\N	\N
4815	.Journal.%	\N	J Immunogenet.	\N	\N
4816	.Journal.%	\N	J Immunol.	\N	\N
4817	.Journal.%	\N	Instr Course Lect.	\N	\N
4818	.Journal.%	\N	J Immunol Methods.	\N	\N
4819	.Journal.%	\N	J Immunopharmacol.	\N	\N
4820	.Journal.%	\N	J Indian Acad Dent.	\N	\N
4821	.Journal.%	\N	J Indian Dent Assoc.	\N	\N
4822	.Journal.%	\N	J Indian Med Assoc.	\N	\N
4823	.Journal.%	\N	J Indian Med Prof.	\N	\N
4824	.Journal.%	\N	J Indiana Dent Assoc.	\N	\N
4825	.Journal.%	\N	J Infect.	\N	\N
4826	.Journal.%	\N	J Indiana State Dent Assoc.	\N	\N
4827	.Journal.%	\N	J Indiana State Med Assoc.	\N	\N
4828	.Journal.%	\N	J Indianap Dist Dent Soc.	\N	\N
4829	.Journal.%	\N	J Individ Psychol.	\N	\N
4830	.Journal.%	\N	J Infect Dis.	\N	\N
4831	.Journal.%	\N	J Cardiogr.	\N	\N
4832	.Journal.%	\N	J Craniomandibular Pract.	\N	\N
4833	.Journal.%	\N	J Insect Physiol.	\N	\N
4834	.Journal.%	\N	J Urol (Paris).	\N	\N
4835	.Journal.%	\N	J Int Assoc Dent Child.	\N	\N
4836	.Journal.%	\N	J Int Coll Dent (Jpn).	\N	\N
4837	.Journal.%	\N	J Int Coll Surg.	\N	\N
4838	.Journal.%	\N	J Invertebr Pathol.	\N	\N
4839	.Journal.%	\N	J Invest Dermatol.	\N	\N
4840	.Journal.%	\N	J Iowa Med Soc.	\N	\N
4841	.Journal.%	\N	J Ir Dent Assoc.	\N	\N
4842	.Journal.%	\N	J Neurosci Nurs.	\N	\N
4843	.Journal.%	\N	J Ir Med Assoc.	\N	\N
4844	.Journal.%	\N	Int J Cell Cloning.	\N	\N
4845	.Journal.%	\N	Int J Card Imaging.	\N	\N
4846	.Journal.%	\N	J Egypt Soc Parasitol.	\N	\N
4847	.Journal.%	\N	Majallah Jamia Dandan Pazshki.	\N	\N
4848	.Journal.%	\N	J Interferon Res.	\N	\N
4849	.Journal.%	\N	J Pain Symptom Manage.	\N	\N
4850	.Journal.%	\N	J Ultrastruct Mol Struct Res.	\N	\N
4851	.Journal.%	\N	Indian J Lepr.	\N	\N
4852	.Journal.%	\N	Int J Biol Markers.	\N	\N
4853	.Journal.%	\N	Int J Oral Maxillofac Surg.	\N	\N
4854	.Journal.%	\N	Int J Pancreatol.	\N	\N
4855	.Journal.%	\N	Kansenshogaku Zasshi.	\N	\N
4856	.Journal.%	\N	Int J Vitam Nutr Res Suppl.	\N	\N
4857	.Journal.%	\N	Int J Hyperthermia.	\N	\N
4858	.Journal.%	\N	Nippon Kyobu Geka Gakkai Zasshi.	\N	\N
4859	.Journal.%	\N	Seikagaku.	\N	\N
4860	.Journal.%	\N	IMA J Math Appl Med Biol.	\N	\N
4861	.Journal.%	\N	Kaiin Dayori Nippon Kontakuto Renzu Gakkai.	\N	\N
4862	.Journal.%	\N	Immunol Res.	\N	\N
4863	.Journal.%	\N	IMS Ind Med Surg.	\N	\N
4864	.Journal.%	\N	Immunobiol Suppl.	\N	\N
4865	.Journal.%	\N	Nippon Shika Ishikai Zasshi.	\N	\N
4866	.Journal.%	\N	Nippon Ishikai Zasshi.	\N	\N
4867	.Journal.%	\N	Int Angiol.	\N	\N
4868	.Journal.%	\N	Inform.	\N	\N
4869	.Journal.%	\N	Int J Adult Orthodon Orthognath Surg.	\N	\N
4870	.Journal.%	\N	Inf Manage.	\N	\N
4871	.Journal.%	\N	Nippon Sanka Fujinka Gakkai Zasshi.	\N	\N
4872	.Journal.%	\N	Insight.	\N	\N
4873	.Journal.%	\N	Intercom (Des Moines).	\N	\N
4874	.Journal.%	\N	Int J Lepr Other Mycobact Dis.	\N	\N
4875	.Journal.%	\N	J Jpn Obstet Gynecol Soc.	\N	\N
4876	.Journal.%	\N	Nippon Shishubyo Gakkai Kaishi.	\N	\N
4877	.Journal.%	\N	Nippon Kyosei Shika Gakkai Zasshi.	\N	\N
4878	.Journal.%	\N	Nippon Seikeigeka Gakkai Zasshi.	\N	\N
4879	.Journal.%	\N	Nippon Shika Zairyo Kikai Gakkai Zasshi.	\N	\N
4880	.Journal.%	\N	Nippon Gan Chiryo Gakkai Shi.	\N	\N
4881	.Journal.%	\N	Nippon Daicho Komonbyo Gakkai Zasshi.	\N	\N
4882	.Journal.%	\N	Shika Rikogaku Zasshi.	\N	\N
4883	.Journal.%	\N	Nippon Naika Gakkai Zasshi.	\N	\N
4884	.Journal.%	\N	Kokubyo Gakkai Zasshi.	\N	\N
4885	.Journal.%	\N	Int J Radiat Biol.	\N	\N
4886	.Journal.%	\N	JEMS.	\N	\N
4887	.Journal.%	\N	J Hand Surg [Br].	\N	\N
4888	.Journal.%	\N	J In Vitro Fert Embryo Transf.	\N	\N
4889	.Journal.%	\N	J Ocul Pharmacol.	\N	\N
4890	.Journal.%	\N	Int Rev Immunol.	\N	\N
4891	.Journal.%	\N	IARC Monogr Eval Carcinog Risks Hum Suppl.	\N	\N
4892	.Journal.%	\N	J Kans Med Soc.	\N	\N
4893	.Journal.%	\N	Issues Sci Technol.	\N	\N
4894	.Journal.%	\N	J Kans State Dent Assoc.	\N	\N
4895	.Journal.%	\N	Int J Clin Monit Comput.	\N	\N
4896	.Journal.%	\N	Int J Colorectal Dis.	\N	\N
4897	.Journal.%	\N	Chikwa Kijae Hakhoe Chi.	\N	\N
4898	.Journal.%	\N	Taehan Chikkwa Uisa Hyophoe Chi.	\N	\N
4899	.Journal.%	\N	J Korean Res Soc Dent Hypn.	\N	\N
4900	.Journal.%	\N	Kumamoto Igakkai Zasshi.	\N	\N
4901	.Journal.%	\N	J Ky Dent Assoc.	\N	\N
4902	.Journal.%	\N	J Ky Med Assoc.	\N	\N
4903	.Journal.%	\N	J Laryngol Otol Suppl.	\N	\N
4904	.Journal.%	\N	J La Dent Assoc.	\N	\N
4905	.Journal.%	\N	J La State Med Soc.	\N	\N
4906	.Journal.%	\N	J Lab Clin Med.	\N	\N
4907	.Journal.%	\N	J Lancet.	\N	\N
4908	.Journal.%	\N	J Laryngol Otol.	\N	\N
4909	.Journal.%	\N	J Learn Disabil.	\N	\N
4910	.Journal.%	\N	J Leg Med (N Y).	\N	\N
4911	.Journal.%	\N	J Leg Med.	\N	\N
4912	.Journal.%	\N	J Leukoc Biol.	\N	\N
4913	.Journal.%	\N	J Long Term Care Adm.	\N	\N
4914	.Journal.%	\N	J Lipid Res.	\N	\N
4915	.Journal.%	\N	J Medicaid Manage.	\N	\N
4916	.Journal.%	\N	J Macomb Dent Soc.	\N	\N
4917	.Journal.%	\N	J Maine Med Assoc.	\N	\N
4918	.Journal.%	\N	J Mammal.	\N	\N
4919	.Journal.%	\N	J Mass Dent Soc.	\N	\N
4920	.Journal.%	\N	J Manipulative Physiol Ther.	\N	\N
4921	.Journal.%	\N	J Maxillofac Orthop.	\N	\N
4922	.Journal.%	\N	J Maxillofac Surg.	\N	\N
4923	.Journal.%	\N	J Md State Dent Assoc.	\N	\N
4924	.Journal.%	\N	J Mechanochem Cell Motil.	\N	\N
4925	.Journal.%	\N	J Med (Oporto).	\N	\N
4926	.Journal.%	\N	J Med.	\N	\N
4927	.Journal.%	\N	J Mal Vasc.	\N	\N
4928	.Journal.%	\N	J Math Biol.	\N	\N
4929	.Journal.%	\N	J Med Assoc Ga.	\N	\N
4930	.Journal.%	\N	J Med Philos.	\N	\N
4931	.Journal.%	\N	J Med Assoc State Ala.	\N	\N
4932	.Journal.%	\N	J Med Syst.	\N	\N
4933	.Journal.%	\N	J Med Assoc Thai.	\N	\N
4934	.Journal.%	\N	J Ment Health Adm.	\N	\N
4935	.Journal.%	\N	J Mol Appl Genet.	\N	\N
4936	.Journal.%	\N	J Music Ther.	\N	\N
4937	.Journal.%	\N	J Med Bord.	\N	\N
4938	.Journal.%	\N	J Med Chem.	\N	\N
4939	.Journal.%	\N	J Med Educ.	\N	\N
4940	.Journal.%	\N	J Med Eng Technol.	\N	\N
4941	.Journal.%	\N	J Biochem Toxicol.	\N	\N
4942	.Journal.%	\N	J Med Entomol.	\N	\N
4943	.Journal.%	\N	J Med Entomol Suppl.	\N	\N
4944	.Journal.%	\N	J Med Ethics.	\N	\N
4945	.Journal.%	\N	J Med Genet.	\N	\N
4946	.Journal.%	\N	J Med Lab Technol.	\N	\N
4947	.Journal.%	\N	J Med Liban.	\N	\N
4948	.Journal.%	\N	J Med Lyon.	\N	\N
4949	.Journal.%	\N	J Med Microbiol.	\N	\N
4950	.Journal.%	\N	J Clin Lab Immunol.	\N	\N
4951	.Journal.%	\N	J Med Primatol.	\N	\N
4952	.Journal.%	\N	J Med Soc N J.	\N	\N
4953	.Journal.%	\N	J Indian Orthod Soc.	\N	\N
4954	.Journal.%	\N	J Membr Biol.	\N	\N
4955	.Journal.%	\N	J Ment Defic Res.	\N	\N
4957	.Journal.%	\N	J Mercer Dent Soc.	\N	\N
4958	.Journal.%	\N	J Mich Dent Assoc.	\N	\N
4959	.Journal.%	\N	J Mich State Dent Assoc.	\N	\N
4960	.Journal.%	\N	J Behav Med.	\N	\N
4961	.Journal.%	\N	J Microsc.	\N	\N
4962	.Journal.%	\N	J Microw Power.	\N	\N
4963	.Journal.%	\N	J Miss Dent Assoc.	\N	\N
4964	.Journal.%	\N	J Miss State Med Assoc.	\N	\N
4965	.Journal.%	\N	J Mo Dent Assoc.	\N	\N
4966	.Journal.%	\N	J Mo Dent Assoc.	\N	\N
4967	.Journal.%	\N	J Mol Biol.	\N	\N
4968	.Journal.%	\N	J Mol Cell Cardiol.	\N	\N
4969	.Journal.%	\N	J Mol Evol.	\N	\N
4970	.Journal.%	\N	J Ophthalmic Nurs Technol.	\N	\N
4971	.Journal.%	\N	J Morphol.	\N	\N
4972	.Journal.%	\N	J Natl Assoc Hosp Dev.	\N	\N
4973	.Journal.%	\N	J Mt Sinai Hosp N Y.	\N	\N
4974	.Journal.%	\N	J Soc Policy.	\N	\N
4975	.Journal.%	\N	J Supramol Struct Cell Biochem.	\N	\N
4976	.Journal.%	\N	J Neurotrauma.	\N	\N
4977	.Journal.%	\N	J Natl Analg Soc.	\N	\N
4978	.Journal.%	\N	J N Z Soc Periodontol.	\N	\N
4979	.Journal.%	\N	J Sex Marital Ther.	\N	\N
4980	.Journal.%	\N	J Natl Assoc Seventh Day Advent Dent.	\N	\N
4981	.Journal.%	\N	J Psychedelic Drugs.	\N	\N
4982	.Journal.%	\N	J Natl Cancer Inst.	\N	\N
4983	.Journal.%	\N	J Nurs Care.	\N	\N
4984	.Journal.%	\N	J Natl Med Assoc.	\N	\N
4985	.Journal.%	\N	J Neuroimmunol Suppl.	\N	\N
4986	.Journal.%	\N	J N C Dent Soc.	\N	\N
4987	.Journal.%	\N	J Nat Prod.	\N	\N
4988	.Journal.%	\N	J Nebr Dent Assoc.	\N	\N
4989	.Journal.%	\N	J Natl Assoc Priv Psychiatr Hosp.	\N	\N
4990	.Journal.%	\N	J Hosp Supply Process Distrib.	\N	\N
4991	.Journal.%	\N	J Adv Med Surg Nurs.	\N	\N
4992	.Journal.%	\N	J Microgr.	\N	\N
4993	.Journal.%	\N	J Nerv Ment Dis.	\N	\N
4994	.Journal.%	\N	J Am Dent Assoc (Ed Ital).	\N	\N
4995	.Journal.%	\N	J Neural Transm.	\N	\N
4996	.Journal.%	\N	J Neural Transm Suppl.	\N	\N
4997	.Journal.%	\N	J Allergy.	\N	\N
4998	.Journal.%	\N	J Neurobiol.	\N	\N
4999	.Journal.%	\N	J Ambul Care Mark.	\N	\N
5000	.Journal.%	\N	J Am Mosq Control Assoc.	\N	\N
5001	.Journal.%	\N	J Am Paraplegia Soc.	\N	\N
5002	.Journal.%	\N	J Inorg Biochem.	\N	\N
5003	.Journal.%	\N	J Natl Black Nurses Assoc.	\N	\N
5004	.Journal.%	\N	J Neurochem.	\N	\N
5005	.Journal.%	\N	J Arthroplasty.	\N	\N
5006	.Journal.%	\N	J Neurocytol.	\N	\N
5007	.Journal.%	\N	Kroc Found Ser.	\N	\N
5008	.Journal.%	\N	J Neurol.	\N	\N
5009	.Journal.%	\N	J Neurol Neurosurg Psychiatry.	\N	\N
5010	.Journal.%	\N	J Neurol Sci.	\N	\N
