bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
36134	.Scientist.%	\N	U Mangold	\N	\N
36135	.Scientist.%	\N	HG Schlossberger	\N	\N
36136	.Resource.%.Publication.%.Article.%	\N	"Swadlow, Weyand (1981), `Efferent systems of the rabbit visual cortex: laminar distribution of the cells of origin, axonal conduction velocities, and identification of axonal branches.` J Comp Neurol 203:799-822"	\N	\N
36137	.Scientist.%	\N	HA Swadlow	\N	\N
36138	.Scientist.%	\N	TG Weyand	\N	\N
36139	.Resource.%.Publication.%.Article.%	\N	"Marfurt (1981), `The central projections of trigeminal primary afferent neurons in the cat as determined by the tranganglionic transport of horseradish peroxidase.` J Comp Neurol 203:785-98"	\N	\N
36140	.Scientist.%	\N	CF Marfurt	\N	\N
36141	.Resource.%.Publication.%.Article.%	\N	"Azmitia (1981), `Bilateral serotonergic projections to the dorsal hippocampus of the rat: simultaneous localization of 3H-5HT and HRP after retrograde transport.` J Comp Neurol 203:737-43"	\N	\N
36142	.Resource.%.Publication.%.Article.%	\N	"Gaarskjaer (1981), `The hippocampal mossy fiber system of the rat studied with retrograde tracing techniques. Correlation between topographic organization and neurogenetic gradients.` J Comp Neurol 203:717-35"	\N	\N
36143	.Resource.%.Publication.%.Article.%	\N	"Weiss (1981), `Structural patterns in the corpora pedunculata of orthoptera: a reduced silver analysis.` J Comp Neurol 203:515-53"	\N	\N
36144	.Scientist.%	\N	MJ Weiss	\N	\N
36145	.Resource.%.Publication.%.Article.%	\N	"Greenwood, Godar, Reaves, Hayward (1981), `Cholecystokinin in hippocampal pathways.` J Comp Neurol 203:335-50"	\N	\N
36146	.Scientist.%	\N	RS Greenwood	\N	\N
36147	.Scientist.%	\N	SE Godar	\N	\N
36148	.Resource.%.Publication.%.Article.%	\N	"Smith (1981), `Organization and development of brain stem auditory nuclei of the chicken: dendritic development in N. laminaris.` J Comp Neurol 203:309-33"	\N	\N
36149	.Resource.%.Publication.%.Article.%	\N	"Macrides, Davis, Youngs, Nadi, Margolis (1981), `Cholinergic and catecholaminergic afferents to the olfactory bulb in the hamster: a neuroanatomical, biochemical, and histochemical investigation.` J Comp Neurol 203:495-514"	\N	\N
36150	.Scientist.%	\N	F Macrides	\N	\N
36151	.Scientist.%	\N	BJ Davis	\N	\N
36152	.Scientist.%	\N	WM Youngs	\N	\N
36153	.Scientist.%	\N	NS Nadi	\N	\N
36154	.Scientist.%	\N	FL Margolis	\N	\N
36155	.Resource.%.Publication.%.Article.%	\N	"Davis, Macrides (1981), `The organization of centrifugal projections from the anterior olfactory nucleus, ventral hippocampal rudiment, and piriform cortex to the main olfactory bulb in the hamster: an autoradiographic study.` J Comp Neurol 203:475-93"	\N	\N
36156	.Resource.%.Publication.%.Article.%	\N	"Benevento, Yoshida (1981), `The afferent and efferent organization of the lateral geniculo-prestriate pathways in the macaque monkey.` J Comp Neurol 203:455-74"	\N	\N
36157	.Scientist.%	\N	K Yoshida	\N	\N
36158	.Resource.%.Publication.%.Article.%	\N	"Springer, Gaffney (1981), `Retinal projections in the goldfish: a study using cobaltous-lysine.` J Comp Neurol 203:401-24"	\N	\N
36159	.Scientist.%	\N	JS Gaffney	\N	\N
36160	.Resource.%.Publication.%.Article.%	\N	"Berk, Butler (1981), `Efferent projections of the medial preoptic nucleus and medial hypothalamus in the pigeon.` J Comp Neurol 203:379-99"	\N	\N
36161	.Scientist.%	\N	ML Berk	\N	\N
36162	.Resource.%.Publication.%.Article.%	\N	"Wild (1981), `Identification and localization of the motor nuclei and sensory projections of the glossopharyngeal, vagus, and hypoglossal nerves of the cockatoo (Cacatua roseicapilla), Cacatuidae.` J Comp Neurol 203:351-77"	\N	\N
36163	.Resource.%.Publication.%.Article.%	\N	"Guth, Barrett, Donati, Deshpande, Albuquerque (1981), `Histopathological reactions an axonal regeneration in the transected spinal cord of Hibernating squirrels.` J Comp Neurol 203:297-308"	\N	\N
36164	.Scientist.%	\N	L Guth	\N	\N
36165	.Scientist.%	\N	CP Barrett	\N	\N
36166	.Scientist.%	\N	EJ Donati	\N	\N
36167	.Scientist.%	\N	SS Deshpande	\N	\N
36168	.Scientist.%	\N	EX Albuquerque	\N	\N
36169	.Resource.%.Publication.%.Article.%	\N	"Yurkewicz, Lauder, Marchi, Giacobini (1981), `3H-thymidine long survival autoradiography as a method for dating the time of neuronal origin in the chick embryo: the locus coeruleus and cerebellar Purkinje cells.` J Comp Neurol 203:257-67"	\N	\N
36170	.Scientist.%	\N	L Yurkewicz	\N	\N
36171	.Scientist.%	\N	M Marchi	\N	\N
36172	.Scientist.%	\N	E Giacobini	\N	\N
36173	.Resource.%.Publication.%.Article.%	\N	"Frost (1981), `Orderly anomalous retinal projections to the medial geniculate, ventrobasal, and lateral posterior nuclei of the hamster.` J Comp Neurol 203:227-56"	\N	\N
36174	.Resource.%.Publication.%.Article.%	\N	"Henkel (1981), `Afferent sources of a lateral midbrain tegmental zone associated with the pinnae in the cat as mapped by retrograde transport of horseradish peroxidase.` J Comp Neurol 203:213-26"	\N	\N
36175	.Resource.%.Publication.%.Article.%	\N	"Lamb (1981), `Target dependency of developing motoneurons in Xenopus laevis.` J Comp Neurol 203:157-71"	\N	\N
36176	.Scientist.%	\N	AH Lamb	\N	\N
36177	.Resource.%.Publication.%.Article.%	\N	"Eldred, Nolte (1981), `Multiple classes of photoreceptors and neurons in the frontal organ of Rana pipiens.` J Comp Neurol 203:269-95"	\N	\N
36178	.Scientist.%	\N	WD Eldred	\N	\N
36179	.Scientist.%	\N	J Nolte	\N	\N
36180	.Resource.%.Publication.%.Article.%	\N	"Shiosaka, Takatsuki, Sakanaka, Inagaki, Takagi, Senba, Kawai, Tohyama (1981), `Ontogeny of somatostatin-containing neuron system of the rat: immunohistochemical observations. I. Lower brainstem.` J Comp Neurol 203:173-88"	\N	\N
36181	.Resource.%.Publication.%.Article.%	\N	"Griffin, Crom, Head (1981), `Alterations in cerebellar germinal cell division induced by graft-versus-host disease.` J Comp Neurol 203:91-101"	\N	\N
36182	.Scientist.%	\N	EN Crom	\N	\N
36183	.Scientist.%	\N	JR Head	\N	\N
36184	.Resource.%.Publication.%.Article.%	\N	"Fried, Hildebrand (1981), `Developmental growth and degeneration of pulpal axons in feline primary incisors.` J Comp Neurol 203:37-51"	\N	\N
36185	.Scientist.%	\N	K Fried	\N	\N
36186	.Resource.%.Publication.%.Article.%	\N	"Triller, Korn (1981), `Morphologically distinct classes of inhibitory synapses arise from the same neurons: ultrastructural identification from crossed vestibular interneurons intracellularly stained with HRP.` J Comp Neurol 203:131-55"	\N	\N
36187	.Scientist.%	\N	A Triller	\N	\N
36188	.Scientist.%	\N	H Korn	\N	\N
36189	.Resource.%.Publication.%.Article.%	\N	"Rebiere, Dainat (1981), `Quantitative study of synapse formation in the duck olfactory bulb.` J Comp Neurol 203:103-20"	\N	\N
36190	.Scientist.%	\N	A Rebiere	\N	\N
36191	.Scientist.%	\N	J Dainat	\N	\N
36192	.Resource.%.Publication.%.Article.%	\N	"Eichler, Porter (1981), `Rohon-Beard cells in frog development: a study of temporal and spatial changes in a transient cell population.` J Comp Neurol 203:121-30"	\N	\N
36193	.Scientist.%	\N	RA Porter	\N	\N
36194	.Resource.%.Publication.%.Article.%	\N	"Spreafico, Hayes, Rustioni (1981), `Thalamic projections to the primary and secondary somatosensory cortices in cat: single and double retrograde tracer studies.` J Comp Neurol 203:67-90"	\N	\N
36195	.Scientist.%	\N	R Spreafico	\N	\N
36196	.Scientist.%	\N	NL Hayes	\N	\N
36197	.Resource.%.Publication.%.Article.%	\N	"Caldwell, Mize (1981), `Superior colliculus neurons which project to the cat lateral posterior nucleus have varying morphologies.` J Comp Neurol 203:53-66"	\N	\N
36198	.Scientist.%	\N	RB Caldwell	\N	\N
36199	.Resource.%.Publication.%.Article.%	\N	"Imig, Reale (1981), `Ipsilateral corticocortical projections related to binaural columns in cat primary auditory cortex.` J Comp Neurol 203:1-14"	\N	\N
36200	.Resource.%.Publication.%.Article.%	\N	"Ulfhake, Cullheim (1981), `A quantitative light microscopic study of the dendrites of cat spinal gamma -motoneurons after intracellular staining with horseradish peroxidase.` J Comp Neurol 202:585-96"	\N	\N
36201	.Resource.%.Publication.%.Article.%	\N	"Ulfhake, Kellerth (1981), `A quantitative light microscopic study of the dendrites of cat spinal alpha-motoneurons after intracellular staining with horseradish peroxidase.` J Comp Neurol 202:571-83"	\N	\N
36202	.Resource.%.Publication.%.Article.%	\N	"Sarthy, Bridges, Kretzer, Lam (1981), `Lectin receptors on cells isolated from the turtle retina.` J Comp Neurol 202:561-9"	\N	\N
36203	.Scientist.%	\N	CD Bridges	\N	\N
36204	.Scientist.%	\N	FL Kretzer	\N	\N
36205	.Resource.%.Publication.%.Article.%	\N	"Tigges, Tigges, Anschel, Cross, Letbetter, McBride (1981), `Areal and laminar distribution of neurons interconnecting the central visual cortical areas 17, 18, 19, and MT in squirrel monkey (Saimiri).` J Comp Neurol 202:539-60"	\N	\N
36206	.Scientist.%	\N	S Anschel	\N	\N
36207	.Scientist.%	\N	NA Cross	\N	\N
36208	.Scientist.%	\N	WD Letbetter	\N	\N
36209	.Resource.%.Publication.%.Article.%	\N	"Silver, Sapiro (1981), `Axonal guidance during development of the optic nerve: the role of pigmented epithelia and other extrinsic factors.` J Comp Neurol 202:521-38"	\N	\N
36210	.Scientist.%	\N	J Sapiro	\N	\N
36211	.Resource.%.Publication.%.Article.%	\N	"Harvey, Lund (1981), `Transplantation of tectal tissue in rats. II. Distribution of host neurons which project to transplants.` J Comp Neurol 202:505-20"	\N	\N
36212	.Resource.%.Publication.%.Article.%	\N	"Miller, Oberdorfer (1981), `Neuronal and neuroglial responses following retinal lesions in the neonatal rats.` J Comp Neurol 202:493-504"	\N	\N
36213	.Scientist.%	\N	NM Miller	\N	\N
36214	.Scientist.%	\N	M Oberdorfer	\N	\N
36215	.Resource.%.Publication.%.Article.%	\N	"Smeets, Timerick (1981), `Cells of origin of pathways descending to the spinal cord in two chondrichthyans, the shark Scyliorhinus canicula and the ray Raja clavata.` J Comp Neurol 202:473-91"	\N	\N
36216	.Scientist.%	\N	SJ Timerick	\N	\N
36217	.Resource.%.Publication.%.Article.%	\N	"Dykes, Gabor (1981), `Magnification functions and receptive field sequences for submodality-specific bands in SI cortex of cats.` J Comp Neurol 202:597-620"	\N	\N
36218	.Scientist.%	\N	RW Dykes	\N	\N
36219	.Scientist.%	\N	A Gabor	\N	\N
36220	.Resource.%.Publication.%.Article.%	\N	"Hollyday (1981), `Rules of motor innervation in chick embryos with supernumerary limbs.` J Comp Neurol 202:439-65"	\N	\N
36221	.Resource.%.Publication.%.Article.%	\N	"Padel, Angaut, Massion, Sedan (1981), `Comparative study of the posterior red nucleus in baboons and gibbons.` J Comp Neurol 202:421-38"	\N	\N
36222	.Scientist.%	\N	Y Padel	\N	\N
36223	.Scientist.%	\N	P Angaut	\N	\N
36224	.Scientist.%	\N	J Massion	\N	\N
36225	.Scientist.%	\N	R Sedan	\N	\N
36226	.Resource.%.Publication.%.Article.%	\N	"Rutherford, Gwyn (1982), `A light and electron microscopic study of the interstitial nucleus of Cajal in rat.` J Comp Neurol 205:327-40"	\N	\N
36227	.Resource.%.Publication.%.Article.%	\N	"Rasmusson (1982), `Reorganization of raccoon somatosensory cortex following removal of the fifth digit.` J Comp Neurol 205:313-26"	\N	\N
36228	.Scientist.%	\N	DD Rasmusson	\N	\N
36229	.Resource.%.Publication.%.Article.%	\N	"Ito, Sakamoto, Takatsuji (1982), `Cytoarchitecture, fiber connections, and ultrastructure of nucleus isthmi in a teleost (Navodon modestus) with a special reference to degenerating isthmic afferents from optic tectum and nucleus pretectalis.` J Comp Neurol 205:299-311"	\N	\N
36230	.Scientist.%	\N	N Sakamoto	\N	\N
36231	.Scientist.%	\N	K Takatsuji	\N	\N
36232	.Resource.%.Publication.%.Article.%	\N	"Sakamoto, Ito (1982), `Fiber connections of the corpus glomerulosum in a teleost, Navodon modestus.` J Comp Neurol 205:291-8"	\N	\N
36233	.Resource.%.Publication.%.Article.%	\N	"Itoh, Conley, Diamond (1982), `Retinal ganglion cell projections to individual layers of the lateral geniculate body in Galago crassicaudatus.` J Comp Neurol 205:282-90"	\N	\N
36234	.Scientist.%	\N	M Conley	\N	\N
36235	.Resource.%.Publication.%.Article.%	\N	"Hoff, Scheff, Cotman (1982), `Lesion-induced synaptogenesis in the dentate gyrus of aged rats: II. Demonstration of an impaired degeneration clearing response.` J Comp Neurol 205:253-9"	\N	\N
36236	.Scientist.%	\N	SF Hoff	\N	\N
36237	.Scientist.%	\N	SW Scheff	\N	\N
36238	.Resource.%.Publication.%.Article.%	\N	"Hoff, Scheff, Benardo, Cotman (1982), `Lesion-induced synaptogenesis in the dentate gyrus of aged rats: I. Loss and reacquisition of normal synaptic density.` J Comp Neurol 205:246-52"	\N	\N
36239	.Scientist.%	\N	LS Benardo	\N	\N
36240	.Resource.%.Publication.%.Article.%	\N	"Gottschaldt, Fruhstorfer, Schmidt, Kräft (1982), `Thermosensitivity and its possible fine-structural basis in mechanoreceptors in the beak skin of geese.` J Comp Neurol 205:219-45"	\N	\N
36241	.Scientist.%	\N	KM Gottschaldt	\N	\N
36242	.Scientist.%	\N	H Fruhstorfer	\N	\N
36243	.Scientist.%	\N	W Schmidt	\N	\N
36244	.Scientist.%	\N	I Kräft	\N	\N
36245	.Resource.%.Publication.%.Article.%	\N	"Ribak, Fallon (1982), `The island of Calleja complex of rat basal forebrain. I. Light and electron microscopic observations.` J Comp Neurol 205:207-18"	\N	\N
36246	.Resource.%.Publication.%.Article.%	\N	"Sawchenko, Swanson (1982), `Immunohistochemical identification of neurons in the paraventricular nucleus of the hypothalamus that project to the medulla or to the spinal cord in the rat.` J Comp Neurol 205:260-72"	\N	\N
36247	.Scientist.%	\N	PE Sawchenko	\N	\N
36248	.Resource.%.Publication.%.Article.%	\N	"Farmer, Rodieck (1982), `Ganglion cells of the cat accessory optic system: morphology and retinal topography.` J Comp Neurol 205:190-8"	\N	\N
36249	.Scientist.%	\N	SG Farmer	\N	\N
36250	.Scientist.%	\N	RW Rodieck	\N	\N
36251	.Resource.%.Publication.%.Article.%	\N	"McLoon, Lund, McLoon (1982), `Transplantation of reaggregates of embryonic neural retinae to neonatal rat brain: differentiation and formation of connections.` J Comp Neurol 205:179-89"	\N	\N
36252	.Scientist.%	\N	LK McLoon	\N	\N
36253	.Scientist.%	\N	SC McLoon	\N	\N
36254	.Resource.%.Publication.%.Article.%	\N	"Saito, Kujiraoka (1982), `Physiological and morphological identification of two types of on-center bipolar cells in the carp retina.` J Comp Neurol 205:161-70"	\N	\N
36255	.Scientist.%	\N	T Kujiraoka	\N	\N
36256	.Resource.%.Publication.%.Article.%	\N	"Smeets (1982), `The afferent connections of the tectum mesencephali in two chondrichthyans, the shark Scyliorhinus canicula and the ray Raja clavata.` J Comp Neurol 205:139-52"	\N	\N
36257	.Resource.%.Publication.%.Article.%	\N	"Stevenson, Yoon (1982), `Morphology of radial glia, ependymal cells, and periventricular neurons in the optic tectum of goldfish (Carassius auratus).` J Comp Neurol 205:128-38"	\N	\N
36258	.Scientist.%	\N	JA Stevenson	\N	\N
36259	.Scientist.%	\N	MG Yoon	\N	\N
36260	.Resource.%.Publication.%.Article.%	\N	"Kimmel, Powell, Metcalfe (1982), `Brain neurons which project to the spinal cord in young larvae of the zebrafish.` J Comp Neurol 205:112-27"	\N	\N
36261	.Scientist.%	\N	SL Powell	\N	\N
36262	.Scientist.%	\N	WK Metcalfe	\N	\N
36263	.Resource.%.Publication.%.Article.%	\N	"Angaut, Alvarado-Mallart, Sotelo (1982), `Ultrastructural evidence for compensatory sprouting of climbing and mossy afferents to the cerebellar hemisphere after ipsilateral pedunculotomy in the newborn rat.` J Comp Neurol 205:101-11"	\N	\N
36264	.Scientist.%	\N	RM Alvarado-Mallart	\N	\N
36265	.Resource.%.Publication.%.Article.%	\N	"Kollros (1982), `Peripheral control of midbrain mitotic activity in the frog.` J Comp Neurol 205:171-8"	\N	\N
36266	.Scientist.%	\N	JJ Kollros	\N	\N
36267	.Resource.%.Publication.%.Article.%	\N	"Blue, Parnavelas (1982), `The effect of neonatal 6-hydroxydopamine treatment on synaptogenesis in the visual cortex of the rat.` J Comp Neurol 205:199-205"	\N	\N
36268	.Scientist.%	\N	ME Blue	\N	\N
36269	.Resource.%.Publication.%.Article.%	\N	"Buyukmihci, Goehring-Harmon, Marsh (1982), `Photoreceptor degeneration preceding clinical scrapie encephalopathy in hamsters.` J Comp Neurol 205:49-54"	\N	\N
36270	.Scientist.%	\N	N Buyukmihci	\N	\N
36271	.Scientist.%	\N	F Goehring-Harmon	\N	\N
36272	.Scientist.%	\N	RF Marsh	\N	\N
36273	.Resource.%.Publication.%.Article.%	\N	"Reh, Kalil (1982), `Development of the pyramidal tract in the hamster. II. An electron microscopic study.` J Comp Neurol 205:77-88"	\N	\N
36274	.Resource.%.Publication.%.Article.%	\N	"Ottersen (1982), `Connections of the amygdala of the rat. IV: Corticoamygdaloid and intraamygdaloid connections as studied with axonal transport of horseradish peroxidase.` J Comp Neurol 205:30-48"	\N	\N
36275	.Resource.%.Publication.%.Article.%	\N	"Dawson, Hawthorne, Jenkins, Goldston (1982), `Giant neural systems in the inner retina and optic nerve of small whales.` J Comp Neurol 205:1-7"	\N	\N
36276	.Scientist.%	\N	WW Dawson	\N	\N
36277	.Scientist.%	\N	MN Hawthorne	\N	\N
36278	.Scientist.%	\N	RL Jenkins	\N	\N
36279	.Scientist.%	\N	RT Goldston	\N	\N
36280	.Resource.%.Publication.%.Article.%	\N	"Seybold, Elde (1982), `Neurotensin immunoreactivity in the superficial laminae of the dorsal horn of the rat: I. Light microscopic studies of cell bodies and proximal dendrites.` J Comp Neurol 205:89-100"	\N	\N
36281	.Scientist.%	\N	VS Seybold	\N	\N
36282	.Resource.%.Publication.%.Article.%	\N	"Royce (1982), `Laminar origin of cortical neurons which project upon the caudate nucleus: a horseradish peroxidase investigation in the cat.` J Comp Neurol 205:8-29"	\N	\N
36283	.Resource.%.Publication.%.Article.%	\N	"Porrino, Goldman-Rakic (1982), `Brainstem innervation of prefrontal and anterior cingulate cortex in the rhesus monkey revealed by retrograde transport of HRP.` J Comp Neurol 205:63-76"	\N	\N
